_id,省,市,新增确诊,累计确诊,死亡,治愈,死亡率,治愈率
1,湖北,武汉,0,50005,2508,42354,5.02,84.70
2,湖北,孝感,0,3518,128,3366,3.64,95.68
3,湖北,鄂州,0,1394,59,1319,4.23,94.62
4,湖北,随州,0,1307,45,1252,3.44,95.79
5,湖北,仙桃,0,575,22,547,3.83,95.13
6,湖北,襄阳,0,1175,39,1131,3.32,96.26
7,湖北,荆门,0,928,39,884,4.20,95.26
8,湖北,黄石,0,1015,38,973,3.74,95.86
9,湖北,荆州,0,1580,51,1525,3.23,96.52
10,湖北,宜昌,0,931,36,891,3.87,95.70
11,湖北,潜江,0,198,9,187,4.55,94.44
12,湖北,十堰,0,672,8,663,1.19,98.66
13,湖北,恩施州,0,252,7,245,2.78,97.22
14,湖北,咸宁,0,836,15,821,1.79,98.21
15,湖北,神农架,0,11,0,11,0.00,100.00
16,湖北,黄冈,0,2907,125,2782,4.30,95.70
17,湖北,天门,0,496,15,481,3.02,96.98
18,香港,地区待确认,17,273,4,100,1.47,36.63
19,台湾,地区待确认,18,153,2,28,1.31,18.30
20,北京,境外输入,15,99,0,8,0.00,8.08
21,北京,朝阳,0,72,0,0,0.00,0.00
22,北京,海淀,0,63,0,0,0.00,0.00
23,北京,西城,0,53,0,0,0.00,0.00
24,北京,丰台,0,43,0,0,0.00,0.00
25,北京,大兴,0,39,0,0,0.00,0.00
26,北京,昌平,0,29,0,0,0.00,0.00
27,北京,外地来京,0,25,0,0,0.00,0.00
28,北京,通州,0,19,0,0,0.00,0.00
29,北京,房山,0,16,0,0,0.00,0.00
30,北京,石景山,0,14,0,0,0.00,0.00
31,北京,东城,0,14,0,0,0.00,0.00
32,北京,顺义,0,10,0,0,0.00,0.00
33,北京,密云,0,7,0,0,0.00,0.00
34,北京,怀柔,0,7,0,0,0.00,0.00
35,北京,门头沟,0,3,0,0,0.00,0.00
36,北京,延庆,0,1,0,0,0.00,0.00
37,北京,地区待确认,0,0,8,392,0.00,0.00
38,广东,广州,3,369,3,335,0.81,90.79
39,广东,深圳,3,439,1,411,0.23,93.62
40,广东,珠海,1,101,1,97,0.99,96.04
41,广东,佛山,0,87,0,84,0.00,96.55
42,广东,中山,0,68,0,66,0.00,97.06
43,广东,揭阳,0,9,0,8,0.00,88.89
44,广东,肇庆,0,20,1,18,5.00,90.00
45,广东,湛江,1,23,0,22,0.00,95.65
46,广东,梅州,0,17,0,16,0.00,94.12
47,广东,河源,0,4,0,4,0.00,100.00
48,广东,茂名,0,14,0,14,0.00,100.00
49,广东,江门,0,23,0,23,0.00,100.00
50,广东,汕头,0,25,0,25,0.00,100.00
51,广东,惠州,0,62,0,62,0.00,100.00
52,广东,阳江,0,14,0,14,0.00,100.00
53,广东,清远,0,12,0,12,0.00,100.00
54,广东,韶关,0,10,1,9,10.00,90.00
55,广东,东莞,0,100,1,99,1.00,99.00
56,广东,汕尾,0,5,0,5,0.00,100.00
57,广东,潮州,0,5,0,5,0.00,100.00
58,广东,地区待确认,0,0,0,0,0.00,0.00
59,上海,境外输入,14,56,0,1,0.00,1.79
60,上海,外地来沪,0,111,0,106,0.00,95.50
61,上海,浦东,0,61,0,59,0.00,96.72
62,上海,宝山,0,21,0,19,0.00,90.48
63,上海,嘉定,0,9,0,7,0.00,77.78
64,上海,徐汇,0,18,0,17,0.00,94.44
65,上海,静安,0,16,0,15,0.00,93.75
66,上海,黄浦,0,6,0,5,0.00,83.33
67,上海,金山,0,4,0,4,0.00,100.00
68,上海,崇明,0,4,0,4,0.00,100.00
69,上海,虹口,0,7,0,7,0.00,100.00
70,上海,奉贤,0,9,0,9,0.00,100.00
71,上海,青浦,0,6,0,6,0.00,100.00
72,上海,杨浦,0,9,0,9,0.00,100.00
73,上海,普陀,0,11,0,11,0.00,100.00
74,上海,长宁,0,13,0,13,0.00,100.00
75,上海,闵行,0,19,0,19,0.00,100.00
76,上海,松江,0,14,0,14,0.00,100.00
77,上海,地区待确认,0,0,4,3,0.00,0.00
78,甘肃,境外输入,0,43,0,24,0.00,55.81
79,甘肃,白银,0,4,0,4,0.00,100.00
80,甘肃,兰州,0,36,2,34,5.56,94.44
81,甘肃,地区待确认,0,0,0,0,0.00,0.00
82,甘肃,平凉,0,9,0,9,0.00,100.00
83,甘肃,庆阳,0,3,0,3,0.00,100.00
